0,213.80389404296875,186.70912170410156,-0.7931721806526184,215.36085510253906,268.1513671875,-0.742071807384491,197.0341339111328,311.2687072753906,-0.816012978553772,
1,108.81896209716797,175.15777587890625,-0.7221159338951111,78.12155151367188,254.25404357910156,-0.7779392004013062,82.58946228027344,278.67742919921875,-0.9040403366088867,
0,213.80389404296875,186.70912170410156,-0.7931721806526184,215.36085510253906,268.1513671875,-0.742071807384491,197.0341339111328,311.2687072753906,-0.816012978553772,
1,108.81896209716797,175.15777587890625,-0.7221159338951111,78.12155151367188,254.25404357910156,-0.7779392004013062,82.58946228027344,278.67742919921875,-0.9040403366088867,
0,213.80389404296875,186.70912170410156,-0.7931721806526184,215.36085510253906,268.1513671875,-0.742071807384491,197.0341339111328,311.2687072753906,-0.816012978553772,
1,108.81896209716797,175.15777587890625,-0.7221159338951111,78.12155151367188,254.25404357910156,-0.7779392004013062,82.58946228027344,278.67742919921875,-0.9040403366088867,
0,213.80389404296875,186.70912170410156,-0.7931721806526184,215.36085510253906,268.1513671875,-0.742071807384491,197.0341339111328,311.2687072753906,-0.816012978553772,
1,108.81896209716797,175.15777587890625,-0.7221159338951111,78.12155151367188,254.25404357910156,-0.7779392004013062,82.58946228027344,278.67742919921875,-0.9040403366088867,
0,240.0768280029297,150.4015655517578,-0.08956706523895264,261.0890197753906,302.71063232421875,0.05370219796895981,272.1908874511719,401.45257568359375,-0.46727973222732544,
1,60.522552490234375,123.59716796875,-0.7763990759849548,-41.477413177490234,254.52967834472656,-0.928303599357605,-56.946754455566406,364.94500732421875,-1.2799900770187378,
0,237.49240112304688,154.64840698242188,-0.40157443284988403,260.6243591308594,302.6691589355469,-0.32110580801963806,261.24468994140625,387.9049377441406,-0.8467116355895996,
1,52.48603439331055,127.093505859375,-0.822504997253418,-32.573612213134766,264.6928405761719,-1.0253552198410034,-7.969165802001953,353.3480224609375,-1.5285392999649048,
0,243.52810668945312,150.5543975830078,-0.3308617174625397,260.8905029296875,284.182861328125,-0.218521386384964,267.65374755859375,371.69403076171875,-0.8014551401138306,
1,61.04353332519531,127.88722229003906,-0.8215978741645813,10.944009780883789,255.08706665039062,-0.9944548606872559,-2.507328510284424,356.3127136230469,-1.443579077720642,
0,252.14845275878906,150.54930114746094,-0.5116977095603943,255.6155242919922,279.195556640625,-0.5236484408378601,232.1330108642578,294.75482177734375,-1.0650241374969482,
